name,desc,lat,lon
Lil Green,"This marker will be unveiled on September 13, 2019, at 4 p.m.  Lil Green was known as the Queen of the Blues in the early 1940s when her distinctive, seductive voice was highlighted on “Romance in the Dark,” “Why Don’t You Do Right?” and other blues and pop songs recorded for the Bluebird label. Born Lillie Mae Johnson in or near Port Gibson in 1901, she lived with her family in the College Street area as a child. She began her professional career in Chicago and later toured the country as a top attraction. She died in Chicago in 1954.",31.9609194,-90.983525
Little Brother Montgomery,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v5S2I_DHGunTfJKxGbwhgn7rqi-SkcjlwcehqjfApeA62R9WcovccWVMzWJrSAsv9II0UeoffzEGg0CkR56444fc0mOKif_9zVyjAqELeN1W7YewZV2t8MBA4La0P62CgN3NI46bf2wrIXe8RMxIro"" height=""200"" width=""auto"" /><br><br>Little Brother Montgomery (1906-1985), a major presence on south Mississippi's blues and jazz scene during much of the pre-World War II era, was famed for his trembling vocals and masterful piano playing. The Montgomery family, including his brothers Joe and Tollie, also pianists, once lived in Norfield, a sawmill town thirteen miles south of Brookhaven. Montgomery was popular at sawmills and lumber camps, and played cafes and dances in Vicksburg, Jackson, Brookhaven, McComb, and other towns.",31.583097,-90.441176
Little Junior Parker,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v7sPHCMg45UVAYfLd3rTLdmsxmZxUoNKtoH_ZYprSVeROUWV86GoaCB8ZhjsTUeZkUE6OZXHtc4i1sNZ6anxfpkH6ZhwQh96ijr-gOQ2rz_Tfs39hhQ6LbxmHsXBTMPUh8AnyMlktU8XGBQl0CO"" height=""200"" width=""auto"" /><br><br>Little Junior Parker, one of the most outstanding blues singers of the 1950s and ‘60s, was born on a plantation near Bobo on March 27, 1932. As a youngster Parker moved with his mother to West Memphis, and he recorded his first hit, “Feelin’ Good,” for Sun Records in Memphis in 1953. His many later hits included “Driving Wheel,” “Next Time You See Me,” “In the Dark,” and “Sweet Home Chicago.” Parker died in Blue Island, Illinois, on November 18, 1971.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",34.13408,-90.677397
Little Milton,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v6DWeTY3cviKAWFJgxvg7H1wn0NdpBuUCVqtN2TrvMgTJDtq4yBxo00PyL5-vfiONLBjrqABGS_PqNc85_UjqPmsDoA-Qc76eE_hAiHkamor49W8Jk3OX_c-h2daprZQ1pgpEOhC_z8"" height=""200"" width=""auto"" /><br><br>Little Milton Campbell, one of the world’s leading performers of blues and soul music for several decades, was born on the George Bowles plantation about two miles southwest of this site on September 7, 1933. Acclaimed as both a singer and guitarist, Campbell was a longtime crowd favorite at Mississippi festivals and nightclubs. His hits included “We’re Gonna Make It,” “The Blues Is Alright,” and “That’s What Love Will Make You Do.” He died in Memphis on August 4, 2005.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",33.352989,-90.592951
Lula,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v4FbxvZpY2cMq6f73yil8wjfzwhp1iBc8hGzbI8-NGQS-60Zk1XQgJfE5MdDOuRwBM6UqiQJhuczB_z5pTbA7oQfLuYsVxJ-4aIqPZER834YWfbBPvRQN2ETe24rEQZ"" height=""200"" width=""auto"" /><br><br>The Lula area has been home to legendary Mississippi blues performers Charley Patton, Son House, Frank Frost, and Sam Carr. Patton immortalized Lula in the lyrics of his recordings “Dry Well Blues” (1930) and “Stone Pony Blues” (1934). His wife Bertha Lee also sang of “livin’ at Lula town” in her 1934 record, “Mind Reader Blues.” Frost lived in Lula in the 1960s and ‘70s and performed with Carr and Big Jack Johnson in the Delta’s most renowned juke joint band, the Jelly Roll Kings.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",34.453342,-90.478742
Magic Sam,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v7eAaZGAd6ZMjvxpRtVEZv-K_jnYBj9ZGbZk-2rMBnLOhe5WVeXrKzaWp2PcnlPZmBcX8KGEWHsDcbE07BprZAJpATX6DF257H-k8w6pDSkp73vkOPh0v8B-nc6gljk1lphYw"" height=""200"" width=""auto"" /><br><br>Magic Sam (Samuel Maghett) was one of the most dynamic and gifted blues musicians during his short lifetime (1937-1969). Born a few miles northeast of this site, Maghett began his performing career in Grenada and lived in this house until he moved to Chicago in the early 1950s. The youthful energy and spirit of Magic Sam, Buddy Guy, Otis Rush, and Freddie King modernized Chicago blues into an explosive, electrifying new style in the late 1950s and early '60s.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",33.773484,-89.72326
Magic Slim,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v62hK0K-Bb2FA7m95HdiFovu-Mz8-d_yajp5O2nqCy3n76jmbvv8x_3NDlsCJqdP1FzjAFNGBglZ_5coVDC-_dlDGlFXj4SbIGhPcOXE6SimKaqgExk_k_9uU45J6VCMFTR1jPi"" height=""200"" width=""auto"" /><br><br>Morris ""Magic Slim"" Holt, who developed a raw, hard-hitting guitar style that made him a favorite on the international blues club and festival circuit from the late 1970s well into the twenty-first century, was born in Torrance on August 7, 1937. His Chicago-based band, the Teardrops, at one time included his brothers Nick Holt on bass and Douglas ""Lee Baby"" Holt on drums.  Holt's stage name was taken from a childhood friend from Grenada, Blues Hall of Fame guitarist Magic Sam.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",33.784736,-89.812583
Malaco Records,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v5zQlbyDkPaLPhQ3v9e84IdmZ38tQ3tHsOsjfO-nx90uyKbad_26msOja2DI3DwO-QDslEcTD_xopyqRhPy3j24NQdib88VSwA2oxJs8auykjLJysu8rU1fTfMYnOA0KnOt"" height=""200"" width=""auto"" /><br><br>Malaco Records, one of America’s foremost labels in the fields of southern soul, blues, and gospel, was founded at this site in 1967. Malaco’s studio was the first state-of-the-art recording facility in Mississippi. The label attained national stature with the success of Dorothy Moore’s “Misty Blue” (1976), Z.Z. Hill’s “Down Home Blues” (1982), and other records by the Jackson Southernaires, Denise LaSalle, Bobby Bland, Little Milton, Latimore, and Johnnie Taylor.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",32.355821,-90.223289
Marcus Bottom,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v7Ok4_7fGmjPAe0DS4mpwqdLIO9k9ThdIJdp9cmN13NehRCl35zsxLax6Ey5wBDykO5112iDYUDdQkZu3hUmU91_VHl7c7ThvebF479GdTh0gYqPweMmkPzXEtuIDS9Vu5xIcdDAA"" height=""200"" width=""auto"" /><br><br>The historic African American community of Marcus Bottom was an important center of early blues, jazz, and gospel music activity. Pianist Eurreal “Little Brother” Montgomery, one of the premier blues artists of the 1920s and ‘30s, performed here and in other areas of Vicksburg. His song “Vicksburg Blues” became a blues standard and has been recorded by many other performers. Famed blues composer Willie Dixon, a Vicksburg native, was particularly inspired by Montgomery’s music.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",32.335268,-90.878547
McCoy Brothers,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v4GhqeZk8jC4HiTKG1rb6TLgZk52NJoprO3hi9vfIaMwNh0MmFdz4VVuSIfajygtHL4_4qP2-tpOkb8ogwzSzUOiISeMCb8pGHDyno5I7uHHcSnPNG1Lf58HhP4S9szsO9Ja3EjLgRO"" height=""200"" width=""auto"" /><br><br>Joe McCoy and his brother Charlie McCoy, both born on a farm near Raymond, performed and recorded widely during the pre-World War II era, but their most important legacy may rest with the songs they wrote or cowrote. These include “Corrine Corrina,” which became a folk music standard, “When the Levee Breaks,” which was covered by Led Zeppelin, and “Why Don’t You Do Right,” a hit for both blues singer Lil Green and pop star Peggy Lee.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",32.259671,-90.422786
Memphis Minnie,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v5_YqB2F_tOLxfY5BiPbXsqnOkvv_Wo0AWNmy3mVvmGSBtAZ1gfYvHxtreMeQxBEmk3DSTyPKxrcxMdh15ZxUNQp7xgDZrZLAu4DaZktT5seXNDlXS3vxf5-Dz93fsvxMxi0nNq7dHgVg"" height=""200"" width=""auto"" /><br><br>Musicians have long crossed the Alabama-Mississippi border to perform and record. Mississippians such as Albert King, Little Milton, and Pops Staples recorded at studios in Muscle Shoals and Sheffield, including those owned by Mississippi natives Rick Hall and Quin Ivy. Alabamians Jerry “Boogie” McCain, Frederick Knight and Roscoe Robinson recorded for labels in Jackson, Mississippi, while Florence native W. C. Handy encountered the blues while working in the Mississippi Delta.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",34.970806,-90.186322
Meridian Blues and Jazz,"Meridian blues and jazz performers have played important roles in musical history, both locally and nationally, not only supplying a foundation for other genres but also propelling music in new directions. Notables with Meridian roots include musicians Alvin Fielder and his brother William, Sherman Johnson, Cleo Brown, Marie Bryant, Carlia “Duke” Oatis, Carey Bell, Lovie Lee, the Mighty Rhythm Rockers, the House Rockers, Pat Brown and Jamell Richardson, and Chicago blues club owner Theresa Needham.",32.3624636,-88.7022239
Meridian Rhythm & Blues and Soul,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v7LpDFCNmp-ItW-eQpq95AaJ0pzHRZyxOjQ6yvgjDR0bcb0MMBeZT-4458HbZgdGWIt4-Eyz5I70Y83iUrkIAkVq_hCb2NTtSvtbitybcjiunKR4UNUDlDb0aXdz0s7X8ghH0I"" height=""200"" width=""auto"" /><br><br>Rhythm & blues and soul singers have been major contributors to Meridian’s deep African American musical heritage, extending the legacy molded by gospel, jazz and traditional blues artists. David Ruffin of the Temptations and his brother Jimmy moved to Detroit and starred as icons of the Motown sound, while Al Wilson became a hitmaker in California, and Eddie Houston, Pat Brown and Patrice Moncell enlivened the southern soul circuit in Mississippi.",32.363778,-88.701553
Mississippi Gulf Coast Blues & Heritage Festival,"The Mississippi Gulf Coast Blues & Heritage Festival, one of the longest running blues festivals in the Deep South, was founded in 1991 by the Mississippi Gulf Coast Blues Commission, Inc. At the Mississippi Coast Coliseum in Biloxi and later here at the Jackson County Fairgrounds, the festival has featured a lively array of southern soul, blues, zydeco and gospel acts. Mississippi blues and soul headliners have included Bobby Rush, Theodis Ealey, O.B. Buchana and Nathaniel Kimble.",30.3810898,-88.532483
Mississippi to Alabama,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v5KbpSDpL3uFtCzk_Ey0XU-NM_rL-NCtLOwUmbEVrwgtyrJyIP0V-Kt2Jf_Z0awW8EdWyuXFBLCrwBIs7snbGzvGHC95t9y6H2NMVO2RuDFuq_V2Y-jcddN_FrLmhQdszpd"" height=""200"" width=""auto"" /><br><br>Musicians have long crossed the Alabama-Mississippi border to perform and record. Mississippians such as Albert King, Little Milton, and Pops Staples recorded at studios in Muscle Shoals and Sheffield, including those owned by Mississippi natives Rick Hall and Quin Ivy. Alabamians Jerry “Boogie” McCain, Frederick Knight and Roscoe Robinson recorded for labels in Jackson, Mississippi, while Florence native W. C. Handy encountered the blues while working in the Mississippi Delta.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",34.7131574,-87.7069795
Mississippi to Chicago,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v6KJ2WtAf6yyfHPzGR8G8Hul3woLVRC_8HMROchOojBXl_JDsU0a7GUv9FXzTZuET7xFEnF2IGMFItNtwEwBXzgNiGhTEK7x9VT3DXcumnOUj1CiR7CHzO3D-2wh45IWXS3"" height=""200"" width=""auto"" /><br><br>The “Great Migration” from the South to “the Promised Land” of Chicago brought more African Americans here from Mississippi than any other state, especially during and after World War II. With the migrants came the Delta blues that was the foundation of the classic postwar Chicago blues style. Muddy Waters, who became the king of Chicago blues, was among the thousands of Mississippians who arrived on Illinois Central trains at Central Station, which stood across the street from this site from 1893 to 1974.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",41.868057,-87.622846
Mississippi to Florida,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v48lH_3MDnzXp6Wlmw4wtkj7NmAX9zVDA3bUah2EMPFbxfg-8-dB2WcZfkI55vj9BWffMvTIjMI7lkMPUVTDMOqdEY_5J3tFidn0CvByZKHCTzclGENNCorGisXz5vQ-U590MdZzmg"" height=""200"" width=""auto"" /><br><br>North Florida’s urban clubs and rural roadhouses, including clubs that have operated at this historic Bradfordville location, have played an important role in the history of the Gulf Coast “chitlin circuit” for touring African American blues, jazz, and R&B musicians. Mississippi-born artists B. B. King, Bo Diddley, John Lee Hooker, and many more have performed and recorded in Florida, while some Floridians, including bluesman Benny Latimore, recorded at studios in Mississippi as well.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",30.549012,-84.180355
Mississippi to France,"This marker will be unveiled on July 14, 2014, marking the history of the Cahors Blues Festival and the Mississippi musicians who have played here.",44.44506,1.440845
Mississippi to Helena,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v74AQxBCczyS1wKH6sltWFWGvesxdZ8VCPyJxB9Rzk5dCUv-_Ny97SHRMuZz1RBTGGCNcferS4ILTP6SLWv9R7OwV4pezjd3gzSm56-TYfSwzaS6KvXZsJHCMm8vjYkPzBw8zCvFw"" height=""200"" width=""auto"" /><br><br>Helena has played a vital role in blues history for artists from both sides of the Mississippi River. Once known as a “wide open” hot spot for music, gambling, and nightlife, Helena was also the birthplace of “King Biscuit Time,” the groundbreaking KFFA radio show that began broadcasting blues to the Arkansas-Mississippi Delta in 1941. The program had logged over 15,000 broadcasts by 2009 and inspired Helena to launch its renowned King Biscuit Blues Festival in 1986.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",34.523287,-90.586084
Mississippi to Louisiana,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v4sfg9u4IAD0gCIfR2Ud05t0nu5n6GVQ5WwYfMecl8gcMVpKD_kxBXGiY6VwZ_hZ8sCei1UyzycbmmECO-PYdL_bnMeZmerHk_Dayi09zbzuOKw-PagYqv3jMl3YvX-QCZYg60"" height=""200"" width=""auto"" /><br><br>Louisiana and Mississippi have long shared a close musical relationship. One of the most important musical paths was that between Natchez and Ferriday, where African American entrepreneur Will Haney operated Haney's Big House for several decades. In addition to major national acts the club featured local musicians including Ferriday’s Leon ""Pee Wee"" Whittaker and Natchez’s Hezekiah Early and Y. Z. Ealey. A young Jerry Lee Lewis often visited the club, soaking up the sounds of the blues.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",31.629907,-91.553986
Mississippi to Maine,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v5cvknRMrj3nTRigM58mUbQMfSp46CjkiojunsZX_eBHGPJz1iSOLQhotae-v-8sM5QOUtkPSfKeHeRBELIv-4yxgfXNvsh-vNR9T8LwE9ehdqbs0NMdHIrl43LloO105tS"" height=""200"" width=""auto"" /><br><br>As blues has spread from Mississippi to the far corners of the country and the world, the state of Maine has assumed an active role in the presentation and promotion of the music to appreciative local audiences ever since Mississippi-born blues giants Muddy Waters and B.B. King began coming here in the 1970s. The presence of the blues in Maine was solidified in 1994 with the formation of the North Atlantic Blues Festival, a premier annual event that has featured many Mississippi artists.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",44.1023,-69.107829
Mississippi to Memphis,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v7PJ0VYFrZM-TLRhVTt3bMRlQL_7pVz1MvfntuOGsRMmxM9DnGPHOtPeThycAJghkGpmExdt0IdBYymkGwEPBuVns4Dqq8TqHdU6ElY9L_cA-B-Uurqo-BW5inCgXdxOdzQZ0Qwyg"" height=""200"" width=""auto"" /><br><br>The bright lights of Beale Street and the promise of musical stardom have lured blues musicians from nearby Mississippi since the early 1900s. Early Memphis blues luminaries who migrated from Mississippi include Gus Cannon, Furry Lewis, Jim Jackson, and Memphis Minnie. In the post-WWII era many native Mississippians became blues, soul, and rock ’n’ roll recording stars in Memphis, including Rufus Thomas, Junior Parker, B. B. King and Elvis Presley.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",35.138555,-90.052164
Mississippi to Norway,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v5ULwKnLGyjvSbgLCVMyx2wO2JWlhU6gklUDcYmINK1rcHb0eXuvwfpEjC89HurRrim58oIw79r4Wk_IsZ7yGkkC073IqzKmZQoP2VKtDXchlMqiBtfmeWtlkxgcjnubQWcBgw"" height=""200"" width=""auto"" /><br><br>The Notodden Blues Festival, founded in 1988, has hosted dozens of artists from Mississippi, including B. B. King, Otis Rush, Bo Diddley, Pinetop Perkins, James Cotton, Bobby Rush, Charlie Musselwhite, and Super Chikan. In 1996 Notodden and Clarksdale, Mississippi, became sister cities, and cultural exchanges have included performances by Norwegian artists at Clarksdale’s annual Sunflower River Blues and Gospel Festival. This was the first international marker on the Mississippi Blues Trail, unveiled on August 3, 2012.",59.5563939,9.2540703
Mississippi to the British Isles,"This marker was unveiled on September 6, 2019. Rock music in Britain was in large part inspired in the 1960s by the recordings and tours of American blues artists, including Muddy Waters, Howlin’ Wolf, B.B. King, Sonny Boy Williamson and others who were born in the state of Mississippi. In turn, the renditions of blues played by the Rolling Stones, Yardbirds, Animals and others generated interest in blues among a new young audience, back in America and worldwide. Britons also played a major role in documenting blues in print and on reissue albums.",53.4051732,-2.9964019
Mississippi Joe Callicott,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v4eM5ewcciM9fggglEGNREdrhLo0tc1EDUysZ1nTuESgyW2Jj824hTJQBmaJ17iXbudFDntC8kaqmTMajbWJnw3NpJCPZRmsKsSA3eZoGf3BjTNnn0gSYJts3lOMgUZOAfAA_Cs9_Zc7g"" height=""200"" width=""auto"" /><br><br>Although his early recording career resulted in only two songs issued in 1930, Nesbit native Joe Callicott (1899-1969) is often regarded as one of Mississippi’s finest early bluesmen. His guitar work was also featured with local bluesman Garfield Akers on Cottonfield Blues, a classic 1929 single that illustrated how blues developed from field hollers. In the late 1960s Callicott recorded more extensively for folklorists and served as mentor to Nesbit guitarist Kenny Brown. <br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",34.88832,-89.93692
Mississippi John Hurt,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v7cLNTKYGkCATCH5hPmwEfBrd0OxQYaoM0BDW7pkxtxbTlxdX1f8yROdY7IXSlgPaABFb0aXXytPBJMJLFuClLb8oXUnOVOTRcKmVChlrhUzUhcU8piuHERWUq79ISqToknTu89DQ"" height=""200"" width=""auto"" /><br><br>This marker is temporarily down for repair.<br>World-renowned master of the acoustic guitar John Hurt spent most of his life around Avalon. This marker is at the Valley Store where he used to play, sitting on the steps.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",33.632835,-90.034043
Mississippi River Blues,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v5dmAzpJz_XsdAIQNC_W-UKZR-6B4nhS3zMHw8TqHRBWs5HdjtfRmfx6nuAlDVPAlhIR-ee4f7lRgYZOdi1t9SYeoGB5_6vNjQ6fevInCYrK4tuq5ZLnDMZBVUZMCng_LyeJkcz4xEm"" height=""200"" width=""auto"" /><br><br>Blues singers have recorded many songs in response to natural disasters, none more dramatic than those about the great flood of the Mississippi River that inundated much of the Delta after the levee broke just 2-3/4 miles west of this site on April 21, 1927. Big Bill Broonzy, a world-famous bluesman who claimed Scott as his hometown, recorded several songs about floods and at his concerts he told vivid stories of the devastation and disruption the 1927 flood caused his family and thousands of others.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",33.594442,-91.07621
Mose Allison,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v4Iybr1wAMFaFPro0jk3m5d3czBbQiXbBCgGvCvfECdnDI3TfeI_OyYPm-C88h1NlhixBpfmECypRnY4P-Q7mhedhpiypL3NxTykbUjvl4iTcillsAPJ7CRhNqm-wIcUlJ4Eyyt7ng"" height=""200"" width=""auto"" /><br><br>Pianist, vocalist and songwriter Mose Allison was born in 1927 in Tippo, where he often listened to blues records on the jukebox at his father’s service station. In 1956 Allison moved to New York City, where he soon achieved acclaim as a jazz artist. His music always retained a strong blues influence, though, and in addition to covering the songs of Sonny Boy Williamson No. 2, Muddy Waters, and Willie Dixon, Allison authored blues standards including ""Parchman Farm.""<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2012",33.911682,-90.180373
Mosley & Johnson,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v7_B1DXfdpzn1SgH17VvSQuc9E8AACcbf41tFtbaAT_IgswnhjFTyy_4Jd55Jl6b-IqXBGtOOUHQBY3rELkr_oya7YJrXDDji9WYbEpk9oCqpRhDywr8ifQYYTSLO_9o6XUKeALBdFX9Ha0x0fc"" height=""200"" width=""auto"" /><br><br>Although the African American community of New Albany has been small in number, it has produced many citizens of distinction. In the fields of blues, rhythm & blues, and gospel music, the names of Sam Mosley, Bob Johnson, Billy Ball, the Rev. Leon Pinson, and Elder Roma Wilson are known around the world. Mosley and Johnson, who launched a prolific creative partnership in 1967, performed together for 31 years and wrote songs for many of the top artists in blues.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",34.495025,-89.005509
Moss Point Blues,"The African American community of Moss Point has produced an abundance of talented musicians, including many who entertained along the Gulf Coast as well as some who traveled across the country and overseas as members of prominent bands and musical troupes. Charles Fairley, who played in the bands of Otis Redding, Guitar Slim and <br>numerous others, heads the list, while others include Charles Polk, Clyde Needham, <br>Carlton Reese, Henry Dees, Otis Carter, <br>and the Nelson brothers (Romie, Lamar <br>and Elijah).",30.4143533,-88.5384027
Mound Bayou Blues,"Music has been one of the many facets of African American culture proudly nurtured by the community of Mound Bayou, ranging from blues and R&B in cafes, lounges, and juke joints to musical programs in schools, studios, and churches. Mound Bayou's cast of performers, both formally schooled and self-taught, has included the pioneer king of Delta blues, Charley Patton, fiddler Henry ""Son"" Simms, singers Nellie ""Tiger"" Travis and Sir Lattimore Brown, and guitarist Eddie El.",33.878245,-90.728568
Muddy Waters's Home Site,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v4wS0DDHvzi-e6wyG7C0ElbS4_EwvtxDxVXayyr1qEnaYRpTFqSJ5MdjptFmr1jshEviLMSWRfAydJ1tehwTjIjKuTdfWjE-x_20LtlDjdc-di4SF22zauT5zLSpb5wEqpBaNIWHg"" height=""200"" width=""auto"" /><br><br>Muddy Waters lived most of his first thirty years in a house on this site, part of the Stovall Plantation. In 1996 the restored house was put on display at the Delta Blues Museum in Clarksdale. Muddy Waters was first recorded here in 1941 by Alan Lomax, who was compiling songs for the Library of Congress. Muddy Waters is known as the king of Chicago blues.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",34.263068,-90.632437
Muddy Waters's Birthplace,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v5TN6DQoojNNabMkfqmp2S11AVfHtawJ4yFn7fm8r9ofYL_QMJxS98_ZUdgksKuVcVbUNApfTu988p4nVdfJ8DtW20NnfWasOASoIyNujK5RxbxPxybttZGoFjWScbxu-20j_RTLk15UMTrMq4YY8U"" height=""200"" width=""auto"" /><br><br>McKinley Morganfield, better known as Muddy Waters, was one of the foremost artists in blues history. In the late 1940s and 1950s he led the way in transforming traditional Delta blues into the electric Chicago blues style that paved the road to rock 'n' roll. Waters was born in the Jug's Corner community of rural Issaquena County but always claimed Rolling Fork as his birthplace. His birth date has been cited as April 4, 1913, 1914, or 1915.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",32.908019,-90.876514
Napolian Strickland,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v6XeLP-oRhDEnVgsIQhFOC11QmsgI8rtI5cH53jVdpJgL_Ug5KFoDcaQcIkAsWZ0h1YILVlPN0XEkzDwhzn7i5ef_8-M7AtgzWkqOy8IV4kRXLm-YQ7PoBVWLJ_e7MPbYkEIKt8TG6nrnKy"" height=""200"" width=""auto"" /><br><br>Napolian Strickland (1924-2001) was one of Mississippi's most gifted musicians in the fife and drum and country blues traditions. A lifelong resident of the Como-Senatobia area, Strickland excelled on the homemade cane fife and was also proficient on harmonica, guitar, the one-string ""diddley bow,"" and various percussion instruments. Strickland's music was the highlight of countless fife and drum picnics in this area, and he was featured in several documentaries and recording projects.",34.512235,-89.941308
Nelson Street,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v49zsAVKLPYJG6_ElgBUjHCXopGakTDYMhko1WfFB2JP3YlBfG9YnZKxVg06_Ac34zfQqxNiM5t_NrDPwOWvG6l_M0jtUG7GJAcILMZFWpMSVCxQKOhXq_6OmFE2wqA5WZo-c8NQ_Ie"" height=""200"" width=""auto"" /><br><br>Nelson Street in Greenville was the equivalent to Beale Street in Memphis in the mid-1900s.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",33.413138,-91.051952
Newton County Blues,"Newton County has a dual claim to blues fame, first as the birthplace of several historical figures and later as the site of an important blues event, the Chunky Rhythm & Blues Festival. Newton County natives include record businessman H.C. Speir (1895-1972); blues singers Willie Nix (1918-1991), Andrew Brown (1937-1985) and Prez Kenneth (1933-1995); and bassist Lamar Williams (1949-1983) of the Allman Brothers Band. In the 1980s and ‘90s many top national blues acts appeared at the Chunky festival on the Richardson farm.This marker was unveiled on December 18, 2018.",32.320653,-89.1625036
